pixel 	Counts (Total Flux normalized) 	
1151 	0.00048752084 	
1152 	0.00048699275 	
1153 	0.00048698974 	
1154 	0.00048674963 	
1155 	0.0004868461 	
1156 	0.00048740294 	
1157 	0.00048724434 	
1158 	0.00048715153 	
1159 	0.00048750276 	
1160 	0.00048758304 	
1161 	0.00048737519 	
1162 	0.00048738985 	
1163 	0.0004867316 	
1164 	0.00048697956 	
1165 	0.00048710447 	
1166 	0.00048776656 	
1167 	0.00048705178 	
1168 	0.00048747425 	
1169 	0.00048743148 	
1170 	0.00048721305 	
1171 	0.00048667237 	
1172 	0.00048730903 	
1173 	0.00048676183 	
1174 	0.00048726296 	
1175 	0.00048698953 	
1176 	0.0004871856 	
1177 	0.00048695509 	
1178 	0.00048697966 	
1179 	0.00048719173 	
1180 	0.00048699905 	
1181 	0.00048782003 	
1182 	0.00048702673 	
1183 	0.00048727255 	
1184 	0.00048691158 	
1185 	0.00048704521 	
1186 	0.0004864671 	
1187 	0.00048755867 	
1188 	0.00048699888 	
1189 	0.00048696773 	
1190 	0.000487521 	
1191 	0.00048641042 	
1192 	0.00048699845 	
1193 	0.00048670004 	
1194 	0.00048711657 	
1195 	0.00048691726 	
1196 	0.00048697389 	
1197 	0.00048683689 	
1198 	0.00048724048 	
1199 	0.00048709241 	
1200 	0.0004870079 	
1201 	0.00048717275 	
1202 	0.00048684945 	
1203 	0.00048678048 	
1204 	0.00048742764 	
1205 	0.0004873655 	
1206 	0.00048728763 	
1207 	0.00048714791 	
1208 	0.00048684669 	
1209 	0.00048711636 	
1210 	0.00048705123 	
1211 	0.00048742176 	
1212 	0.00048693357 	
1213 	0.0004870018 	
1214 	0.0004873935 	
1215 	0.00048661303 	
1216 	0.00048671015 	
1217 	0.00048712917 	
1218 	0.00048698038 	
1219 	0.00048628009 	
1220 	0.00048677244 	
1221 	0.00048671841 	
1222 	0.00048702922 	
1223 	0.00048681856 	
1224 	0.00048657259 	
1225 	0.00048709162 	
1226 	0.00048702029 	
1227 	0.00048667817 	
1228 	0.00048704148 	
1229 	0.00048748342 	
1230 	0.00048685554 	
1231 	0.000486992 	
1232 	0.00048688922 	
1233 	0.00048712981 	
1234 	0.00048653136 	
1235 	0.00048649191 	
1236 	0.00048708843 	
1237 	0.00048678754 	
1238 	0.00048732181 	
1239 	0.0004870293 	
1240 	0.00048622152 	
1241 	0.00048677786 	
1242 	0.00048712604 	
1243 	0.00048738149 	
1244 	0.00048687087 	
1245 	0.00048713557 	
1246 	0.00048667803 	
1247 	0.00048689298 	
1248 	0.00048679067 	
1249 	0.0004868242 	
1250 	0.00048773561 	
1251 	0.0004865911 	
1252 	0.00048669674 	
1253 	0.00048719156 	
1254 	0.0004873685 	
1255 	0.0004865229 	
1256 	0.00048696432 	
1257 	0.00048660381 	
1258 	0.00048705711 	
1259 	0.00048655718 	
1260 	0.00048726916 	
1261 	0.00048686081 	
1262 	0.00048668458 	
1263 	0.00048665954 	
1264 	0.00048708882 	
1265 	0.00048696151 	
1266 	0.00048673051 	
1267 	0.00048672508 	
1268 	0.00048706711 	
1269 	0.00048713273 	
1270 	0.00048696108 	
1271 	0.00048703009 	
1272 	0.00048706004 	
1273 	0.00048656057 	
1274 	0.00048679075 	
1275 	0.00048647053 	
1276 	0.00048628659 	
1277 	0.00048695478 	
1278 	0.00048656952 	
1279 	0.00048741815 	
1280 	0.00048701418 	
1281 	0.00048699833 	
1282 	0.00048680288 	
1283 	0.00048682439 	
1284 	0.00048717259 	
1285 	0.00048677796 	
1286 	0.00048704567 	
1287 	0.00048648852 	
1288 	0.00048715428 	
1289 	0.00048688658 	
1290 	0.00048697397 	
1291 	0.00048691461 	
1292 	0.00048736218 	
1293 	0.00048708299 	
1294 	0.00048675015 	
1295 	0.00048700851 	
1296 	0.00048674968 	
1297 	0.00048684254 	
1298 	0.00048684953 	
1299 	0.00048637047 	
1300 	0.00048685543 	
1301 	0.00048678074 	
1302 	0.00048701724 	
1303 	0.00048642943 	
1304 	0.00048671244 	
1305 	0.00048704559 	
1306 	0.0004864389 	
1307 	0.00048662886 	
1308 	0.0004865759 	
1309 	0.00048638254 	
1310 	0.00048643229 	
1311 	0.00048656959 	
1312 	0.00048675868 	
1313 	0.00048640808 	
1314 	0.00048669997 	
1315 	0.00048688668 	
1316 	0.00048631448 	
1317 	0.00048649464 	
1318 	0.00048654115 	
1319 	0.00048693041 	
1320 	0.00048654484 	
1321 	0.00048704212 	
1322 	0.00048679324 	
1323 	0.00048657285 	
1324 	0.00048703037 	
1325 	0.00048639848 	
1326 	0.00048620631 	
1327 	0.0004863922 	
1328 	0.00048682076 	
1329 	0.00048637331 	
1330 	0.00048707322 	
1331 	0.00048643287 	
1332 	0.00048652819 	
1333 	0.00048737524 	
1334 	0.00048638854 	
1335 	0.00048680296 	
1336 	0.00048672708 	
1337 	0.00048634237 	
1338 	0.00048690442 	
1339 	0.00048652244 	
1340 	0.000486271 	
1341 	0.00048684044 	
1342 	0.00048684295 	
1343 	0.00048641049 	
1344 	0.00048678678 	
1345 	0.00048660369 	
1346 	0.00048615281 	
1347 	0.00048619986 	
1348 	0.00048689547 	
1349 	0.00048697385 	
1350 	0.0004866036 	
1351 	0.00048672527 	
1352 	0.00048686168 	
1353 	0.00048652307 	
1354 	0.00048647911 	
1355 	0.00048716274 	
1356 	0.00048619353 	
1357 	0.00048669718 	
1358 	0.00048652631 	
1359 	0.00048640767 	
1360 	0.00048673475 	
1361 	0.00048630779 	
1362 	0.00048581941 	
1363 	0.00048679964 	
1364 	0.00048637318 	
1365 	0.00048720424 	
1366 	0.00048702676 	
1367 	0.00048639516 	
1368 	0.00048648877 	
1369 	0.00048658484 	
1370 	0.00048642303 	
1371 	0.00048631141 	
1372 	0.00048611215 	
1373 	0.00048622758 	
1374 	0.00048687119 	
1375 	0.00048637137 	
1376 	0.00048645727 	
1377 	0.00048618724 	
1378 	0.00048630452 	
1379 	0.00048669069 	
1380 	0.00048697091 	
1381 	0.00048644207 	
1382 	0.00048661908 	
1383 	0.00048631455 	
1384 	0.00048657564 	
1385 	0.00048652867 	
1386 	0.00048638023 	
1387 	0.00048663479 	
1388 	0.00048682394 	
1389 	0.00048657595 	
1390 	0.00048673407 	
1391 	0.00048648294 	
1392 	0.00048604375 	
1393 	0.00048678751 	
1394 	0.00048725714 	
1395 	0.00048613098 	
1396 	0.00048683736 	
1397 	0.00048647259 	
1398 	0.00048668431 	
1399 	0.00048607861 	
1400 	0.00048668466 	
1401 	0.00048687422 	
1402 	0.0004860749 	
1403 	0.00048655349 	
1404 	0.00048685874 	
1405 	0.00048682456 	
1406 	0.00048636707 	
1407 	0.00048661566 	
1408 	0.0004864662 	
1409 	0.00048651982 	
1410 	0.00048651681 	
1411 	0.00048634275 	
1412 	0.00048623065 	
1413 	0.00048608405 	
1414 	0.0004866412 	
1415 	0.0004860662 	
1416 	0.00048656337 	
1417 	0.00048625261 	
1418 	0.00048647562 	
1419 	0.00048631766 	
1420 	0.00048626223 	
1421 	0.00048660642 	
1422 	0.00048626125 	
1423 	0.00048676249 	
1424 	0.00048597857 	
1425 	0.00048656957 	
1426 	0.00048731274 	
1427 	0.0004867498 	
1428 	0.00048669392 	
1429 	0.0004868087 	
1430 	0.00048636429 	
1431 	0.00048639582 	
1432 	0.00048618729 	
1433 	0.00048684942 	
1434 	0.00048640491 	
1435 	0.000486868 	
1436 	0.00048656653 	
1437 	0.00048625554 	
1438 	0.00048649516 	
1439 	0.00048616581 	
1440 	0.00048615312 	
1441 	0.0004863922 	
1442 	0.00048679284 	
1443 	0.0004863979 	
1444 	0.00048665107 	
1445 	0.00048660699 	
1446 	0.00048605604 	
1447 	0.00048673405 	
1448 	0.00048606006 	
1449 	0.00048576458 	
1450 	0.00048631449 	
1451 	0.00048695457 	
1452 	0.00048658192 	
1453 	0.00048641362 	
1454 	0.00048661004 	
1455 	0.00048633667 	
1456 	0.00048650421 	
1457 	0.00048694882 	
1458 	0.00048613654 	
1459 	0.00048639223 	
1460 	0.0004857238 	
1461 	0.00048596922 	
1462 	0.00048626496 	
1463 	0.0004861682 	
1464 	0.00048613415 	
1465 	0.0004865755 	
1466 	0.00048572069 	
1467 	0.00048662823 	
1468 	0.00048688943 	
1469 	0.00048625239 	
1470 	0.00048688959 	
1471 	0.00048648257 	
1472 	0.00048607211 	
1473 	0.00048673806 	
1474 	0.00048619277 	
1475 	0.00048648848 	
1476 	0.00048700202 	
1477 	0.00048608719 	
1478 	0.00048688311 	
1479 	0.00048656955 	
1480 	0.0004866128 	
1481 	0.00048631758 	
1482 	0.00048662515 	
1483 	0.00048700412 	
1484 	0.00048630218 	
1485 	0.00048617756 	
1486 	0.0004866503 	
1487 	0.00048607477 	
1488 	0.00048633366 	
1489 	0.00048624587 	
1490 	0.00048642359 	
1491 	0.00048584533 	
1492 	0.00048649481 	
1493 	0.00048602858 	
1494 	0.00048630188 	
1495 	0.00048634882 	
1496 	0.00048626472 	
1497 	0.00048618107 	
1498 	0.00048618063 	
1499 	0.00048637673 	
1500 	0.00048597937 	
1501 	0.00048719445 	
1502 	0.00048678738 	
1503 	0.00048643555 	
1504 	0.00048603107 	
1505 	0.00048645461 	
1506 	0.00048645447 	
1507 	0.00048664396 	
1508 	0.00048675577 	
1509 	0.00048643598 	
1510 	0.00048690214 	
1511 	0.00048610596 	
1512 	0.0004864024 	
1513 	0.00048611853 	
1514 	0.00048638322 	
1515 	0.00048703267 	
1516 	0.00048687113 	
1517 	0.00048608094 	
1518 	0.00048633018 	
1519 	0.00048685867 	
1520 	0.00048716075 	
1521 	0.00048598521 	
1522 	0.00048695464 	
1523 	0.00048630884 	
1524 	0.00048645177 	
1525 	0.00048622064 	
1526 	0.00048604678 	
1527 	0.0004862869 	
1528 	0.00048578289 	
1529 	0.00048674011 	
1530 	0.00048642928 	
1531 	0.00048611893 	
1532 	0.00048616221 	
1533 	0.00048657622 	
1534 	0.0004863917 	
1535 	0.0004868152 	
1536 	0.00048619605 	
1537 	0.00048668164 	
1538 	0.00048636078 	
1539 	0.00048645734 	
1540 	0.00048648612 	
1541 	0.00048697065 	
1542 	0.00048636676 	
1543 	0.00048666624 	
1544 	0.00048677446 	
1545 	0.00048625814 	
1546 	0.00048654157 	
1547 	0.00048625869 	
1548 	0.00048620874 	
1549 	0.00048637393 	
1550 	0.00048672786 	
1551 	0.00048614601 	
1552 	0.00048792978 	
1553 	0.00048756383 	
1554 	0.00048672459 	
1555 	0.00048625539 	
1556 	0.00048686491 	
1557 	0.00048694591 	
1558 	0.00048688694 	
1559 	0.00048636118 	
1560 	0.00048642326 	
1561 	0.00048618093 	
1562 	0.00048674632 	
1563 	0.00048602476 	
1564 	0.00048635154 	
1565 	0.00048611577 	
1566 	0.00048605973 	
1567 	0.00048638998 	
1568 	0.00048622434 	
1569 	0.00048592884 	
1570 	0.00048651627 	
1571 	0.00048605033 	
1572 	0.00048655385 	
1573 	0.00048644455 	
1574 	0.00048626148 	
1575 	0.00048596594 	
1576 	0.00048579532 	
1577 	0.0004863647 	
1578 	0.00048703594 	
1579 	0.0004861774 	
1580 	0.00048590686 	
1581 	0.00048618729 	
1582 	0.00048684009 	
1583 	0.00048655054 	
1584 	0.00048596011 	
1585 	0.00048656645 	
1586 	0.00048624925 	
1587 	0.00048621216 	
1588 	0.00048615277 	
1589 	0.00048587321 	
1590 	0.00048647602 	
1591 	0.00048585416 	
1592 	0.00048648528 	
1593 	0.00048641977 	
1594 	0.00048617472 	
1595 	0.00048579204 	
1596 	0.000486709 	
1597 	0.00048696459 	
1598 	0.00048667781 	
1599 	0.00048623368 	
1600 	0.00048654179 	
1601 	0.00048651673 	
1602 	0.00048619968 	
1603 	0.00048629316 	
1604 	0.00048617471 	
1605 	0.00048629882 	
1606 	0.00048613149 	
1607 	0.00048590783 	
1608 	0.00048641187 	
1609 	0.00048671241 	
1610 	0.00048650472 	
1611 	0.00048677133 	
1612 	0.000486206 	
1613 	0.00048626114 	
1614 	0.00048606258 	
1615 	0.00048672446 	
1616 	0.00048631406 	
1617 	0.00048639538 	
1618 	0.00048644798 	
1619 	0.00048601881 	
1620 	0.00048564928 	
1621 	0.00048607518 	
1622 	0.00048688697 	
1623 	0.00048652926 	
1624 	0.00048621219 	
1625 	0.00048578553 	
1626 	0.00048664674 	
1627 	0.0004859317 	
1628 	0.00048646121 	
1629 	0.00048627067 	
1630 	0.00048676274 	
1631 	0.00048615302 	
1632 	0.00048608462 	
1633 	0.00048610866 	
1634 	0.00048591953 	
1635 	0.00048635195 	
1636 	0.00048642341 	
1637 	0.00048587275 	
1638 	0.000486225 	
1639 	0.00048589399 	
1640 	0.00048578902 	
1641 	0.0004868403 	
1642 	0.00048595618 	
1643 	0.00048606541 	
1644 	0.00048631806 	
1645 	0.00048618383 	
1646 	0.00048678732 	
1647 	0.00048618079 	
1648 	0.00048668423 	
1649 	0.00048569943 	
1650 	0.00048616251 	
1651 	0.00048618431 	
1652 	0.00048642651 	
1653 	0.00048703328 	
1654 	0.00048607199 	
1655 	0.00048658229 	
1656 	0.00048653808 	
1657 	0.00048577711 	
1658 	0.00048606858 	
1659 	0.00048596916 	
1660 	0.00048609323 	
1661 	0.00048608163 	
1662 	0.0004862828 	
1663 	0.00048630863 	
1664 	0.00048634838 	
1665 	0.00048585785 	
1666 	0.00048638613 	
1667 	0.00048640147 	
1668 	0.00048691144 	
1669 	0.00048615593 	
1670 	0.00048681791 	
1671 	0.00048688919 	
1672 	0.00048601598 	
1673 	0.00048595685 	
1674 	0.00048643255 	
1675 	0.00048608124 	
1676 	0.00048570535 	
1677 	0.00048656365 	
1678 	0.00048582666 	
1679 	0.00048638667 	
1680 	0.00048602156 	
1681 	0.00048615281 	
1682 	0.00048597543 	
1683 	0.00048606862 	
1684 	0.0004864303 	
1685 	0.00048638578 	
1686 	0.00048600025 	
1687 	0.00048602514 	
1688 	0.00048587611 	
1689 	0.00048658764 	
1690 	0.00048587278 	
1691 	0.00048597867 	
1692 	0.00048618704 	
1693 	0.00048654154 	
1694 	0.00048599062 	
1695 	0.00048615899 	
1696 	0.0004864542 	
1697 	0.00048650115 	
1698 	0.00048607497 	
1699 	0.00048648848 	
1700 	0.00048644196 	
1701 	0.00048643887 	
1702 	0.0004863144 	
1703 	0.00048649884 	
1704 	0.00048639158 	
1705 	0.00048570509 	
1706 	0.00048636771 	
1707 	0.00048600683 	
1708 	0.00048639592 	
1709 	0.00048664393 	
1710 	0.00048651374 	
1711 	0.00048614344 	
1712 	0.00048661322 	
1713 	0.00048559666 	
1714 	0.00048544674 	
1715 	0.00048651691 	
1716 	0.00048623756 	
1717 	0.00048613718 	
1718 	0.00048627427 	
1719 	0.00048675624 	
1720 	0.00048611895 	
1721 	0.00048684014 	
1722 	0.00048619949 	
1723 	0.00048646754 	
1724 	0.000486436 	
1725 	0.00048643893 	
1726 	0.00048660706 	
1727 	0.00048634612 	
1728 	0.00048633596 	
1729 	0.00048622107 	
1730 	0.00048599378 	
1731 	0.00048659455 	
1732 	0.00048631475 	
1733 	0.00048641028 	
1734 	0.00048615621 	
1735 	0.00048674696 	
1736 	0.00048636172 	
1737 	0.00048645106 	
1738 	0.00048666284 	
1739 	0.00048635821 	
1740 	0.00048581091 	
1741 	0.00048687711 	
1742 	0.00048628933 	
1743 	0.00048619978 	
1744 	0.00048606319 	
1745 	0.00048665005 	
1746 	0.0004864292 	
1747 	0.00048676539 	
1748 	0.00048626761 	
1749 	0.00048613367 	
1750 	0.00048619323 	
1751 	0.0004859382 	
1752 	0.00048644189 	
1753 	0.00048661018 	
1754 	0.00048737487 	
1755 	0.00048684889 	
1756 	0.000487514 	
1757 	0.00048636381 	
1758 	0.00048651 	
1759 	0.00048574606 	
1760 	0.00048597004 	
1761 	0.00048545591 	
1762 	0.00048634576 	
1763 	0.00048602872 	
1764 	0.00048611503 	
1765 	0.00048647911 	
1766 	0.00048612202 	
1767 	0.00048621466 	
1768 	0.00048614943 	
1769 	0.0004865228 	
1770 	0.00048627689 	
1771 	0.0004864081 	
1772 	0.00048648257 	
1773 	0.00048649459 	
1774 	0.00048631713 	
1775 	0.000486333 	
1776 	0.00048611814 	
1777 	0.00048662554 	
1778 	0.00048610941 	
1779 	0.00048638637 	
1780 	0.00048646697 	
1781 	0.00048601589 	
1782 	0.00048615257 	
1783 	0.00048671232 	
1784 	0.00048632363 	
1785 	0.00048649819 	
1786 	0.00048660347 	
1787 	0.00048623979 	
1788 	0.00048658833 	
1789 	0.00048631447 	
1790 	0.00048606828 	
1791 	0.00048649774 	
1792 	0.00048589845 	
1793 	0.00048608135 	
1794 	0.00048612162 	
1795 	0.0004866939 	
1796 	0.0004862618 	
1797 	0.00048651316 	
1798 	0.00048655425 	
1799 	0.00048682469 	
1800 	0.00048673698 	
1801 	0.00048602802 	
1802 	0.00048623024 	
1803 	0.00048654704 	
1804 	0.00048619324 	
1805 	0.00048584521 	
1806 	0.00048640803 	
1807 	0.00048628122 	
1808 	0.00048580188 	
1809 	0.00048676781 	
1810 	0.00048647346 	
1811 	0.00048623658 	
1812 	0.00048672153 	
1813 	0.00048682415 	
1814 	0.00048590103 	
1815 	0.0004865166 	
1816 	0.00048623055 	
1817 	0.00048645463 	
1818 	0.00048630801 	
1819 	0.00048662221 	
1820 	0.00048601922 	
1821 	0.00048576106 	
1822 	0.00048650359 	
1823 	0.00048611221 	
1824 	0.00048639889 	
1825 	0.00048646359 	
1826 	0.0004866779 	
1827 	0.00048615581 	
1828 	0.00048660366 	
1829 	0.00048618408 	
1830 	0.00048650978 	
1831 	0.00048630547 	
1832 	0.00048644474 	
1833 	0.00048678397 	
1834 	0.00048632651 	
1835 	0.00048617122 	
1836 	0.00048645472 	
1837 	0.00048642025 	
1838 	0.00048632066 	
1839 	0.0004866534 	
1840 	0.00048645115 	
1841 	0.00048622424 	
1842 	0.00048611576 	
1843 	0.00048656052 	
1844 	0.00048643596 	
1845 	0.00048582985 	
1846 	0.00048646992 	
1847 	0.00048651034 	
1848 	0.00048645526 	
1849 	0.00048592853 	
1850 	0.00048656022 	
1851 	0.00048590047 	
1852 	0.00048649212 	
1853 	0.00048599387 	
1854 	0.00048606325 	
1855 	0.00048644201 	
1856 	0.00048628011 	
1857 	0.00048628354 	
1858 	0.00048672174 	
1859 	0.00048702964 	
1860 	0.00048646439 	
1861 	0.00048625184 	
1862 	0.00048747181 	
1863 	0.00048628359 	
1864 	0.00048672474 	
1865 	0.00048652015 	
1866 	0.0004856861 	
1867 	0.00048584174 	
1868 	0.00048606247 	
1869 	0.00048664157 	
1870 	0.00048668126 	
1871 	0.00048606256 	
1872 	0.00048555519 	
1873 	0.00048641101 	
1874 	0.000486439 	
1875 	0.00048609089 	
1876 	0.00048612802 	
1877 	0.00048634207 	
1878 	0.00048670936 	
1879 	0.00048690553 	
1880 	0.00048618721 	
1881 	0.00048655426 	
1882 	0.00048664957 	
1883 	0.00048658827 	
1884 	0.00048602208 	
1885 	0.00048612525 	
1886 	0.0004869208 	
1887 	0.00048590432 	
1888 	0.00048637696 	
1889 	0.00048629598 	
1890 	0.00048649423 	
1891 	0.00048652287 	
1892 	0.00048602173 	
1893 	0.00048643267 	
1894 	0.0004856925 	
1895 	0.0004862957 	
1896 	0.00048643888 	
1897 	0.00048655045 	
1898 	0.0004865872 	
1899 	0.00048666287 	
1900 	0.00048643844 	
1901 	0.00048675005 	
1902 	0.00048614031 	
1903 	0.00048629229 	
1904 	0.00048592917 	
1905 	0.00048609071 	
1906 	0.00048637058 	
1907 	0.00048632689 	
1908 	0.00048647296 	
1909 	0.0004866412 	
1910 	0.00048628922 	
1911 	0.00048634557 	
1912 	0.00048584807 	
1913 	0.00048634947 	
1914 	0.00048667818 	
1915 	0.00048600963 	
1916 	0.0004856239 	
1917 	0.00048666939 	
1918 	0.00048647597 	
1919 	0.0004866938 	
1920 	0.00048621217 	
1921 	0.00048560589 	
1922 	0.00048607239 	
1923 	0.00048701041 	
1924 	0.00048641415 	
1925 	0.0004867565 	
1926 	0.00048670628 	
1927 	0.0004862773 	
1928 	0.00048629932 	
1929 	0.00048595661 	
1930 	0.00048638927 	
1931 	0.00048668772 	
1932 	0.00048654183 	
1933 	0.00048610884 	
1934 	0.00048652622 	
1935 	0.00048662276 	
1936 	0.00048609328 	
1937 	0.00048586408 	
1938 	0.00048671832 	
1939 	0.00048621155 	
1940 	0.00048597304 	
1941 	0.00048634845 	
1942 	0.0004858236 	
1943 	0.0004858727 	
1944 	0.00048625269 	
1945 	0.00048594141 	
1946 	0.00048631465 	
1947 	0.00048623739 	
1948 	0.00048625835 	
1949 	0.0004868215 	
1950 	0.0004881495 	
1951 	0.00048632407 	
1952 	0.00048571122 	
1953 	0.00048676563 	
1954 	0.00048642008 	
1955 	0.00048614963 	
1956 	0.00048708911 	
1957 	0.00048604114 	
1958 	0.00048644868 	
1959 	0.0004871803 	
1960 	0.00048942738 	
1961 	0.00048663188 	
1962 	0.00048636161 	
1963 	0.00048651656 	
1964 	0.00048676355 	
1965 	0.00048655136 	
1966 	0.00048691154 	
1967 	0.00048664434 	
1968 	0.00048672565 	
1969 	0.00048939853 	
1970 	0.00049016038 	
1971 	0.00048762189 	
1972 	0.00048652035 	
1973 	0.00048636098 	
1974 	0.00048672578 	
1975 	0.00048645208 	
1976 	0.00048634572 	
1977 	0.00048585711 	
1978 	0.0004859325 	
1979 	0.00048622133 	
1980 	0.0004861905 	
1981 	0.0004862176 	
1982 	0.00048562442 	
1983 	0.00048578269 	
1984 	0.00048633658 	
1985 	0.00048531639 	
1986 	0.00048565316 	
1987 	0.00048576067 	
1988 	0.00048585504 	
1989 	0.00048597538 	
1990 	0.00048605973 	
1991 	0.00048513304 	
1992 	0.00048554008 	
1993 	0.00048580124 	
1994 	0.0004856238 	
1995 	0.00048532926 	
1996 	0.00048568332 	
1997 	0.00048513241 	
1998 	0.0004854041 	
1999 	0.00048519538 	
2000 	0.00048533207 	
2001 	0.0004854497 	
2002 	0.00048493672 	
2003 	0.00048503045 	
2004 	0.00048538193 	
2005 	0.00048528859 	
2006 	0.00048535387 	
2007 	0.00048555858 	
2008 	0.00048529456 	
2009 	0.00048545374 	
2010 	0.00048467875 	
2011 	0.00048504614 	
2012 	0.00048488419 	
2013 	0.00048465433 	
2014 	0.00048497809 	
2015 	0.00048440886 	
2016 	0.00048461694 	
2017 	0.00048417503 	
2018 	0.00048418109 	
2019 	0.00048414704 	
2020 	0.00048410058 	
2021 	0.000484393 	
2022 	0.00048399213 	
2023 	0.00048381713 	
2024 	0.00048392583 	
2025 	0.00048351625 	
2026 	0.0004842466 	
2027 	0.00048400388 	
2028 	0.00048385515 	
2029 	0.00048393631 	
2030 	0.00048360928 	
2031 	0.00048389518 	
2032 	0.00048321108 	
2033 	0.00048297754 	
2034 	0.00048269805 	
2035 	0.000482773 	
2036 	0.00048281006 	
2037 	0.0004825704 	
2038 	0.0004827258 	
2039 	0.00048241253 	
2040 	0.00048250447 	
2041 	0.00048198949 	
2042 	0.00048249656 	
2043 	0.00048147592 	
2044 	0.00048180933 	
2045 	0.00048185226 	
2046 	0.00048139209 	
2047 	0.00048136725 	
